group_num,arabic_num,dots_num,pshare_conf1,c1_agreement,participant_sharing,c1,conf1,c2,conf2,correct_resp,c1_acc,c2_acc,conf_update,source_info,update,p_num,group_affiliation,resentie_v,resentie_r,attach_r,attach_v,identif_v,identif_r,favoritism_score,percent_agree_pshare,accuracy_over_time,percent_pshare_accuracy,percent_agree_pshare_accurate,scaled_update,trial_number,actual_p_num,local_percent_pshare_accuracy,local_percent_agree_pshare,local_accuracy_over_time,local_percent_agree_pshare_accurate,prefered_group
13,70.0,68.0,20,disagree,4,1,20,0,10,0,0,1,-10,outgroup,1,1,green,80,80,50,50,80,20,60,0.5217,0.5728,0.6522,0.2609,-0.5,102,45,0.6667,0.4444,0.6667,0.2222,1
13,59.0,62.0,40,disagree,2,1,15,1,10,1,1,1,-5,ingroup,0,1,green,80,80,50,50,80,20,60,0.5,0.5769,0.4286,0.25,-0.3333333333333333,103,45,0.6667,0.5556,0.7778,0.3333,1
13,69.0,71.0,10,agree,4,1,40,1,40,1,1,1,0,outgroup,0,1,green,80,80,50,50,80,20,60,0.5417,0.581,0.6667,0.2917,0.0,104,45,0.6667,0.3333,0.7778,0.1111,1
13,69.0,67.0,10,agree,4,1,10,1,20,0,0,0,10,outgroup,0,1,green,80,80,50,50,80,20,60,0.56,0.5755,0.64,0.28,0.1111111111111111,105,45,0.6667,0.4444,0.8889,0.2222,1
13,54.0,52.0,10,agree,4,0,30,0,35,0,1,1,5,outgroup,0,1,green,80,80,50,50,80,20,60,0.5769,0.5794,0.6538,0.3077,0.07142857142857142,106,45,0.6667,0.4444,0.7778,0.2222,1
13,46.0,50.0,50,disagree,3,0,15,1,10,1,0,1,-5,outgroup,1,1,green,80,80,50,50,80,20,60,0.7586,0.5872,0.6207,0.4828,-0.3333333333333333,108,45,0.6667,0.7778,0.8889,0.5556,1
13,57.0,56.0,40,agree,4,1,15,1,30,0,0,0,15,outgroup,0,1,green,80,80,50,50,80,20,60,0.5926,0.5818,0.6296,0.2963,0.17647058823529413,109,45,0.6667,0.5556,0.8889,0.3333,1
13,49.0,54.0,40,disagree,3,0,15,1,10,1,0,1,-5,outgroup,1,1,green,80,80,50,50,80,20,60,0.7333,0.5893,0.6333,0.4667,-0.3333333333333333,111,45,0.7778,0.6667,0.7778,0.5556,1
13,67.0,63.0,40,agree,2,1,40,1,40,0,0,0,0,ingroup,0,1,green,80,80,50,50,80,20,60,0.5172,0.5841,0.4138,0.2414,0.0,112,45,0.6667,0.5556,0.7778,0.3333,1
13,59.0,58.0,10,disagree,3,0,20,0,10,0,1,1,-10,outgroup,0,1,green,80,80,50,50,80,20,60,0.7097,0.5948,0.6129,0.4516,-0.5,115,45,0.8889,0.5556,0.7778,0.5556,1
13,67.0,60.0,40,agree,2,1,20,1,25,0,0,0,5,ingroup,0,1,green,80,80,50,50,80,20,60,0.5333,0.5897,0.4,0.2333,0.0625,116,45,0.5556,0.6667,0.7778,0.3333,1
13,64.0,62.0,40,agree,4,1,20,1,30,0,0,0,10,outgroup,0,1,green,80,80,50,50,80,20,60,0.6071,0.5847,0.6071,0.2857,0.125,117,45,0.6667,0.6667,0.6667,0.3333,1
13,64.0,62.0,50,agree,4,1,15,1,30,0,0,0,15,outgroup,0,1,green,80,80,50,50,80,20,60,0.6207,0.5798,0.5862,0.2759,0.17647058823529413,118,45,0.6667,0.6667,0.5556,0.3333,1
13,47.0,44.0,60,agree,4,0,20,0,30,0,1,1,10,outgroup,0,1,green,80,80,50,50,80,20,60,0.6333,0.5833,0.6,0.3,0.125,119,45,0.5556,0.7778,0.5556,0.3333,1
13,65.0,64.0,25,agree,4,1,25,1,30,0,0,0,5,outgroup,0,1,green,80,80,50,50,80,20,60,0.6452,0.5785,0.5806,0.2903,0.06666666666666667,120,45,0.5556,0.7778,0.5556,0.3333,1
13,60.0,61.0,30,disagree,2,1,20,1,20,1,1,1,0,ingroup,0,1,green,80,80,50,50,80,20,60,0.5161,0.582,0.3871,0.2258,0.0,121,45,0.4444,0.7778,0.4444,0.3333,1
13,44.0,46.0,10,disagree,4,0,40,0,30,1,0,0,-10,outgroup,0,1,green,80,80,50,50,80,20,60,0.625,0.5806,0.5938,0.2812,-0.25,123,45,0.4444,0.8889,0.5556,0.3333,1
13,53.0,59.0,20,agree,3,1,15,1,20,1,1,1,5,outgroup,0,1,green,80,80,50,50,80,20,60,0.7188,0.5873,0.625,0.4688,0.058823529411764705,125,45,0.7778,0.4444,0.4444,0.4444,1
13,50.0,52.0,40,agree,2,1,10,1,20,1,1,1,10,ingroup,0,1,green,80,80,50,50,80,20,60,0.5312,0.5906,0.4062,0.25,0.1111111111111111,126,45,0.3333,0.7778,0.5556,0.3333,1
13,53.0,55.0,20,agree,3,0,15,0,20,1,0,0,5,outgroup,0,1,green,80,80,50,50,80,20,60,0.7273,0.5891,0.6061,0.4545,0.058823529411764705,128,45,0.7778,0.5556,0.7778,0.5556,1
13,63.0,62.0,40,disagree,2,0,10,1,10,0,1,0,0,ingroup,1,1,green,80,80,50,50,80,20,60,0.5152,0.5846,0.3939,0.2424,0.0,129,45,0.3333,0.7778,0.6667,0.3333,1
13,60.0,61.0,10,disagree,4,0,35,0,30,1,0,0,-5,outgroup,0,1,green,80,80,50,50,80,20,60,0.6061,0.5802,0.6061,0.2727,-0.14285714285714285,130,45,0.4444,0.8889,0.6667,0.3333,1
13,58.0,56.0,25,disagree,1,0,40,0,40,0,1,1,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.0,1.0,0.0,0.0,0.0,0,46,0.0,0.0,1.0,0.0,1
13,42.0,47.0,10,disagree,4,0,30,0,30,1,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.0,0.5,1.0,0.0,0.0,1,46,1.0,0.0,0.5,0.0,1
13,71.0,67.0,50,agree,1,1,40,1,50,0,0,0,10,ingroup,0,2,green,60,50,50,60,80,70,30,0.5,0.3333,0.0,0.0,0.16666666666666666,2,46,0.0,0.5,0.3333,0.0,1
13,67.0,63.0,25,agree,4,1,50,1,50,0,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.5,0.25,0.5,0.0,0.0,3,46,0.5,0.5,0.25,0.0,1
13,56.0,52.0,25,disagree,4,0,30,0,30,0,1,1,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.3333,0.4,0.3333,0.0,0.0,4,46,0.3333,0.3333,0.4,0.0,1
13,56.0,52.0,20,disagree,4,1,20,1,20,0,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.25,0.3333,0.5,0.0,0.0,5,46,0.5,0.25,0.3333,0.0,1
13,57.0,58.0,30,disagree,1,1,40,0,40,1,1,0,0,ingroup,1,2,green,60,50,50,60,80,70,30,0.3333,0.2857,0.0,0.0,0.0,6,46,0.0,0.3333,0.2857,0.0,1
13,54.0,59.0,25,agree,1,1,50,1,50,1,1,1,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.5,0.375,0.25,0.25,0.0,7,46,0.25,0.5,0.375,0.25,1
13,52.0,50.0,20,agree,3,0,40,0,40,0,1,1,0,outgroup,0,2,green,60,50,50,60,80,70,30,1.0,0.4,1.0,1.0,0.0,9,46,1.0,1.0,0.4,1.0,1
13,63.0,65.0,35,agree,3,1,50,1,60,1,1,1,10,outgroup,0,2,green,60,50,50,60,80,70,30,1.0,0.4545,1.0,1.0,0.2,10,46,1.0,1.0,0.3333,1.0,1
13,69.0,64.0,20,agree,4,1,50,1,60,0,0,0,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.4,0.4167,0.4,0.0,0.2,11,46,0.4,0.4,0.4444,0.0,1
13,67.0,64.0,25,disagree,3,0,40,0,40,0,1,1,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.6667,0.4615,0.6667,0.6667,0.0,12,46,0.6667,0.6667,0.4444,0.6667,1
13,54.0,57.0,45,agree,3,1,40,1,50,1,1,1,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.75,0.5,0.75,0.75,0.16666666666666666,13,46,0.75,0.75,0.5556,0.75,1
13,64.0,59.0,10,disagree,4,0,40,0,40,0,1,1,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.3333,0.5333,0.3333,0.0,0.0,14,46,0.3333,0.3333,0.5556,0.0,1
13,63.0,62.0,40,agree,1,1,40,1,60,0,0,0,20,ingroup,0,2,green,60,50,50,60,80,70,30,0.6,0.5,0.2,0.2,0.3333333333333333,15,46,0.2,0.6,0.6667,0.2,1
13,56.0,59.0,30,disagree,3,0,40,0,40,1,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.6,0.4706,0.8,0.6,0.0,16,46,0.8,0.6,0.6667,0.6,1
13,61.0,59.0,60,agree,4,0,50,0,70,0,1,1,20,outgroup,0,2,green,60,50,50,60,80,70,30,0.4286,0.5,0.4286,0.1429,0.4,17,46,0.4286,0.4286,0.5556,0.1429,1
13,70.0,68.0,30,disagree,1,1,50,1,50,0,0,0,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.5,0.5238,0.3333,0.1667,0.0,20,46,0.3333,0.5,0.6667,0.1667,1
13,55.0,56.0,40,disagree,1,0,50,0,40,1,0,0,-10,ingroup,0,2,green,60,50,50,60,80,70,30,0.4286,0.5,0.4286,0.1429,-0.2,21,46,0.4286,0.4286,0.6667,0.1429,1
13,56.0,58.0,50,agree,1,1,40,1,50,1,1,1,10,ingroup,0,2,green,60,50,50,60,80,70,30,0.5,0.5217,0.5,0.25,0.16666666666666666,22,46,0.5,0.5,0.5556,0.25,1
13,61.0,63.0,30,agree,3,1,30,1,50,1,1,1,20,outgroup,0,2,green,60,50,50,60,80,70,30,0.6667,0.52,0.8333,0.6667,0.2857142857142857,24,46,0.8333,0.6667,0.4444,0.6667,1
13,84.0,78.0,20,disagree,3,1,50,1,50,0,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.5714,0.5,0.8571,0.5714,0.0,25,46,0.8571,0.5714,0.5556,0.5714,1
13,48.0,50.0,30,disagree,4,0,50,0,40,1,0,0,-10,outgroup,0,2,green,60,50,50,60,80,70,30,0.375,0.4643,0.5,0.125,-0.2,27,46,0.5,0.375,0.4444,0.125,1
13,56.0,58.0,20,disagree,3,0,30,0,30,1,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.5,0.4483,0.875,0.5,0.0,28,46,0.875,0.5,0.3333,0.5,1
13,59.0,60.0,20,agree,3,0,20,0,40,1,0,0,20,outgroup,0,2,green,60,50,50,60,80,70,30,0.5556,0.4333,0.7778,0.4444,0.25,29,46,0.7778,0.5556,0.2222,0.4444,1
13,61.0,59.0,30,disagree,4,0,30,0,30,0,1,1,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.3333,0.4545,0.4444,0.1111,0.0,32,46,0.4444,0.3333,0.2222,0.1111,1
13,56.0,60.0,15,disagree,1,0,40,0,30,1,0,0,-10,ingroup,0,2,green,60,50,50,60,80,70,30,0.4444,0.4412,0.5556,0.2222,-0.25,33,46,0.5556,0.4444,0.3333,0.2222,1
13,71.0,72.0,20,agree,3,1,40,1,50,1,1,1,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.6,0.4571,0.8,0.5,0.16666666666666666,34,46,0.8,0.6,0.2222,0.5,1
13,56.0,61.0,30,disagree,4,0,40,1,40,1,0,1,0,outgroup,1,2,green,60,50,50,60,80,70,30,0.3,0.4722,0.5,0.1,0.0,35,46,0.5,0.3,0.3333,0.1,1
13,50.0,48.0,30,agree,3,0,30,0,30,0,1,1,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.6364,0.4737,0.8182,0.5455,0.0,37,46,0.7778,0.5556,0.4444,0.4444,1
13,69.0,63.0,30,disagree,4,1,30,1,30,0,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.2727,0.4615,0.5455,0.0909,0.0,38,46,0.4444,0.3333,0.5556,0.1111,1
13,65.0,56.0,50,agree,4,0,30,0,60,0,1,1,30,outgroup,0,2,green,60,50,50,60,80,70,30,0.3333,0.4634,0.5833,0.1667,0.42857142857142855,40,46,0.5556,0.2222,0.5556,0.1111,1
13,61.0,62.0,50,disagree,1,0,30,0,30,1,0,0,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.4,0.4651,0.6,0.2,0.0,42,46,0.6,0.4,0.5556,0.2,1
13,55.0,57.0,30,agree,1,1,40,1,50,1,1,1,10,ingroup,0,2,green,60,50,50,60,80,70,30,0.4545,0.4468,0.6364,0.2727,0.16666666666666666,46,46,0.6667,0.4444,0.3333,0.2222,1
13,60.0,59.0,10,disagree,4,1,40,1,40,0,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.3077,0.4375,0.6154,0.1538,0.0,47,46,0.6667,0.3333,0.3333,0.2222,1
13,58.0,59.0,30,agree,3,0,40,0,50,1,0,0,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.6667,0.42,0.75,0.5,0.16666666666666666,49,46,0.7778,0.5556,0.3333,0.4444,1
13,49.0,54.0,40,disagree,1,0,30,0,20,1,0,0,-10,ingroup,0,2,green,60,50,50,60,80,70,30,0.4167,0.4118,0.6667,0.25,-0.3333333333333333,50,46,0.7778,0.4444,0.2222,0.3333,1
13,61.0,58.0,20,agree,3,1,30,1,40,0,0,0,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.6923,0.4038,0.6923,0.4615,0.14285714285714285,51,46,0.7778,0.6667,0.1111,0.4444,1
13,59.0,63.0,20,agree,4,1,50,1,50,1,1,1,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.3571,0.4151,0.6429,0.2143,0.0,52,46,0.6667,0.3333,0.1111,0.2222,1
13,69.0,65.0,30,disagree,4,1,40,1,30,0,0,0,-10,outgroup,0,2,green,60,50,50,60,80,70,30,0.3333,0.4074,0.6667,0.2,-0.25,53,46,0.7778,0.3333,0.2222,0.3333,1
13,56.0,59.0,10,disagree,1,0,20,0,20,1,0,0,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.3846,0.4,0.6923,0.2308,0.0,54,46,0.8889,0.4444,0.2222,0.3333,1
13,64.0,69.0,30,agree,1,1,40,1,50,1,1,1,10,ingroup,0,2,green,60,50,50,60,80,70,30,0.4286,0.4107,0.7143,0.2857,0.16666666666666666,55,46,0.8889,0.3333,0.2222,0.2222,1
13,56.0,59.0,20,agree,1,0,30,0,40,1,0,0,10,ingroup,0,2,green,60,50,50,60,80,70,30,0.4667,0.4035,0.6667,0.2667,0.14285714285714285,56,46,1.0,0.3333,0.2222,0.3333,1
13,48.0,47.0,10,agree,1,1,30,1,40,0,0,0,10,ingroup,0,2,green,60,50,50,60,80,70,30,0.5,0.3966,0.625,0.25,0.14285714285714285,57,46,0.8889,0.4444,0.2222,0.3333,1
13,56.0,55.0,30,disagree,3,0,30,0,30,0,1,1,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.6429,0.4,0.6429,0.4286,0.0,59,46,0.6667,0.6667,0.2222,0.3333,1
13,58.0,60.0,20,agree,3,1,40,1,50,1,1,1,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.6667,0.4098,0.6667,0.4667,0.16666666666666666,60,46,0.5556,0.6667,0.3333,0.3333,1
13,54.0,55.0,20,agree,3,0,30,0,40,1,0,0,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.6875,0.3968,0.625,0.4375,0.14285714285714285,62,46,0.5556,0.6667,0.3333,0.3333,1
13,54.0,53.0,15,agree,1,1,30,1,30,0,0,0,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.5294,0.3906,0.5882,0.2353,0.0,63,46,0.7778,0.5556,0.3333,0.3333,1
13,60.0,57.0,20,disagree,3,1,30,1,20,0,0,0,-10,outgroup,0,2,green,60,50,50,60,80,70,30,0.6471,0.3846,0.6471,0.4118,-0.3333333333333333,64,46,0.4444,0.7778,0.3333,0.3333,1
13,71.0,69.0,20,agree,3,1,40,1,40,0,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.6667,0.3788,0.6111,0.3889,0.0,65,46,0.4444,0.7778,0.2222,0.3333,1
13,74.0,68.0,20,agree,3,1,20,1,40,0,0,0,20,outgroup,0,2,green,60,50,50,60,80,70,30,0.6842,0.3824,0.5789,0.3684,0.25,67,46,0.4444,0.7778,0.3333,0.3333,1
13,66.0,64.0,90,disagree,4,0,30,0,20,0,1,1,-10,outgroup,0,2,green,60,50,50,60,80,70,30,0.3125,0.3913,0.625,0.1875,-0.3333333333333333,68,46,0.8889,0.3333,0.3333,0.3333,1
13,68.0,65.0,60,agree,3,1,40,1,50,0,0,0,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.7,0.3857,0.55,0.35,0.16666666666666666,69,46,0.3333,0.7778,0.3333,0.2222,1
13,58.0,57.0,20,agree,3,1,50,1,50,0,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.7143,0.3889,0.5238,0.3333,0.0,71,46,0.2222,0.7778,0.3333,0.1111,1
13,60.0,58.0,50,agree,4,0,40,0,50,0,1,1,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.3529,0.3973,0.6471,0.2353,0.16666666666666666,72,46,0.7778,0.2222,0.3333,0.2222,1
13,55.0,60.0,40,disagree,4,1,40,1,40,1,1,1,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.3333,0.4054,0.6111,0.2222,0.0,73,46,0.7778,0.3333,0.4444,0.3333,1
13,59.0,60.0,20,agree,1,0,30,0,40,1,0,0,10,ingroup,0,2,green,60,50,50,60,80,70,30,0.5556,0.4,0.5556,0.2222,0.14285714285714285,74,46,0.6667,0.5556,0.5556,0.2222,1
13,69.0,67.0,50,disagree,1,0,40,0,30,0,1,1,-10,ingroup,0,2,green,60,50,50,60,80,70,30,0.5263,0.4079,0.5263,0.2105,-0.25,75,46,0.5556,0.6667,0.5556,0.2222,1
13,52.0,50.0,60,agree,1,0,40,0,50,0,1,1,10,ingroup,0,2,green,60,50,50,60,80,70,30,0.55,0.4156,0.55,0.25,0.16666666666666666,76,46,0.4444,0.6667,0.5556,0.2222,1
13,57.0,58.0,30,agree,3,1,20,1,40,1,1,1,20,outgroup,0,2,green,60,50,50,60,80,70,30,0.7273,0.4231,0.5455,0.3636,0.25,77,46,0.2222,0.7778,0.6667,0.1111,1
13,63.0,59.0,10,agree,4,1,30,1,40,0,0,0,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.3684,0.4177,0.5789,0.2105,0.14285714285714285,78,46,0.7778,0.3333,0.6667,0.3333,1
13,56.0,62.0,20,agree,3,1,40,1,60,1,1,1,20,outgroup,0,2,green,60,50,50,60,80,70,30,0.7391,0.425,0.5652,0.3913,0.3333333333333333,79,46,0.3333,0.7778,0.6667,0.2222,1
13,56.0,60.0,15,agree,1,1,30,1,30,1,1,1,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.5714,0.4321,0.5714,0.2857,0.0,80,46,0.4444,0.6667,0.6667,0.2222,1
13,54.0,57.0,40,agree,4,1,40,1,50,1,1,1,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.4,0.4337,0.6,0.25,0.16666666666666666,82,46,0.6667,0.4444,0.6667,0.3333,1
13,50.0,56.0,20,agree,3,1,50,1,60,1,1,1,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.75,0.4405,0.5833,0.4167,0.2,83,46,0.4444,0.8889,0.6667,0.3333,1
13,68.0,67.0,20,disagree,1,0,40,0,30,0,1,1,-10,ingroup,0,2,green,60,50,50,60,80,70,30,0.5455,0.4659,0.5455,0.2727,-0.25,87,46,0.4444,0.7778,0.7778,0.3333,1
13,66.0,65.0,20,agree,3,1,40,1,40,0,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.76,0.4607,0.56,0.4,0.0,88,46,0.4444,0.8889,0.8889,0.3333,1
13,60.0,63.0,30,agree,3,1,20,1,40,1,1,1,20,outgroup,0,2,green,60,50,50,60,80,70,30,0.7692,0.4667,0.5769,0.4231,0.25,89,46,0.4444,0.8889,0.7778,0.3333,1
13,66.0,64.0,30,agree,1,1,40,1,40,0,0,0,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.5652,0.4674,0.5217,0.2609,0.0,91,46,0.3333,0.7778,0.8889,0.3333,1
13,53.0,55.0,50,agree,4,1,30,1,50,1,1,1,20,outgroup,0,2,green,60,50,50,60,80,70,30,0.4286,0.4731,0.619,0.2857,0.2857142857142857,92,46,0.6667,0.5556,0.7778,0.4444,1
13,74.0,76.0,30,agree,3,1,20,1,40,1,1,1,20,outgroup,0,2,green,60,50,50,60,80,70,30,0.7778,0.4737,0.5926,0.4444,0.25,94,46,0.4444,1.0,0.6667,0.4444,1
13,78.0,72.0,10,disagree,4,1,30,1,30,0,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.4091,0.4747,0.6364,0.2727,0.0,98,46,0.6667,0.5556,0.6667,0.4444,1
13,47.0,52.0,10,agree,1,1,20,1,40,1,1,1,20,ingroup,0,2,green,60,50,50,60,80,70,30,0.5833,0.48,0.5417,0.2917,0.25,99,46,0.2222,0.7778,0.5556,0.2222,1
13,50.0,55.0,20,agree,3,1,50,1,50,1,1,1,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.7857,0.4851,0.6071,0.4643,0.0,100,46,0.5556,1.0,0.5556,0.5556,1
13,63.0,68.0,30,agree,1,1,50,1,50,1,1,1,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.6,0.4902,0.56,0.32,0.0,101,46,0.3333,0.7778,0.6667,0.3333,1
13,70.0,68.0,20,disagree,4,1,20,1,20,0,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.3913,0.4854,0.6522,0.2609,0.0,102,46,0.6667,0.5556,0.6667,0.4444,1
13,69.0,71.0,10,agree,4,1,30,1,40,1,1,1,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.4167,0.4857,0.6667,0.2917,0.14285714285714285,104,46,0.6667,0.4444,0.5556,0.3333,1
13,69.0,67.0,10,agree,4,1,40,1,40,0,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.44,0.4811,0.64,0.28,0.0,105,46,0.6667,0.5556,0.6667,0.4444,1
13,54.0,52.0,10,agree,4,0,30,0,30,0,1,1,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.4615,0.486,0.6538,0.3077,0.0,106,46,0.6667,0.6667,0.5556,0.4444,1
13,54.0,52.0,30,agree,1,0,40,0,50,0,1,1,10,ingroup,0,2,green,60,50,50,60,80,70,30,0.6154,0.4907,0.5769,0.3462,0.16666666666666666,107,46,0.4444,0.7778,0.5556,0.4444,1
13,46.0,50.0,50,disagree,3,0,40,0,40,1,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.7586,0.4862,0.6207,0.4483,0.0,108,46,0.6667,1.0,0.6667,0.6667,1
13,57.0,56.0,40,agree,4,1,40,1,50,0,0,0,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.4815,0.4818,0.6296,0.2963,0.16666666666666666,109,46,0.6667,0.6667,0.5556,0.4444,1
13,58.0,57.0,10,disagree,1,1,40,1,40,0,0,0,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.5926,0.4775,0.5926,0.3333,0.0,110,46,0.5556,0.7778,0.4444,0.5556,1
13,49.0,54.0,40,agree,3,1,50,1,50,1,1,1,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.7667,0.4821,0.6333,0.4667,0.0,111,46,0.7778,0.8889,0.3333,0.6667,1
13,54.0,51.0,20,disagree,1,1,50,1,50,0,0,0,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.5714,0.4737,0.6071,0.3214,0.0,113,46,0.6667,0.6667,0.4444,0.5556,1
13,64.0,67.0,60,agree,1,1,40,1,40,1,1,1,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.5862,0.4783,0.6207,0.3448,0.0,114,46,0.7778,0.6667,0.3333,0.5556,1
13,59.0,58.0,10,agree,3,1,50,1,60,0,0,0,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.7742,0.4741,0.6129,0.4516,0.2,115,46,0.8889,0.8889,0.4444,0.7778,1
13,64.0,62.0,40,agree,4,1,50,1,50,0,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.5,0.4661,0.6071,0.2857,0.0,117,46,0.6667,0.7778,0.2222,0.4444,1
13,64.0,62.0,50,agree,4,1,30,1,40,0,0,0,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.5172,0.4622,0.5862,0.2759,0.14285714285714285,118,46,0.6667,0.7778,0.2222,0.4444,1
13,47.0,44.0,60,agree,4,0,40,0,50,0,1,1,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.5333,0.4667,0.6,0.3,0.16666666666666666,119,46,0.5556,0.7778,0.2222,0.3333,1
13,65.0,64.0,25,agree,4,1,30,1,30,0,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.5484,0.4628,0.5806,0.2903,0.0,120,46,0.5556,0.7778,0.3333,0.3333,1
13,63.0,67.0,20,agree,1,1,50,1,50,1,1,1,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.6,0.4634,0.6333,0.3667,0.0,122,46,0.7778,0.6667,0.2222,0.5556,1
13,44.0,46.0,10,disagree,4,0,40,0,40,1,0,0,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.5312,0.4597,0.5938,0.2812,0.0,123,46,0.4444,0.8889,0.3333,0.3333,1
13,63.0,67.0,30,agree,1,1,40,1,40,1,1,1,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.6129,0.464,0.6452,0.3871,0.0,124,46,0.7778,0.6667,0.2222,0.5556,1
13,53.0,59.0,20,agree,3,1,20,1,30,1,1,1,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.7812,0.4683,0.625,0.4688,0.125,125,46,0.7778,0.8889,0.3333,0.6667,1
13,54.0,50.0,20,agree,1,0,40,0,40,0,1,1,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.625,0.4766,0.6562,0.4062,0.0,127,46,0.8889,0.7778,0.5556,0.6667,1
13,53.0,55.0,20,agree,3,0,20,0,30,1,0,0,10,outgroup,0,2,green,60,50,50,60,80,70,30,0.7879,0.4729,0.6061,0.4545,0.125,128,46,0.7778,0.8889,0.6667,0.6667,1
13,60.0,61.0,10,agree,4,1,50,1,50,1,1,1,0,outgroup,0,2,green,60,50,50,60,80,70,30,0.5455,0.4733,0.6061,0.303,0.0,130,46,0.4444,0.8889,0.5556,0.3333,1
13,55.0,53.0,10,agree,1,1,40,1,40,0,0,0,0,ingroup,0,2,green,60,50,50,60,80,70,30,0.6364,0.4697,0.6364,0.3939,0.0,131,46,1.0,0.7778,0.6667,0.7778,1
13,58.0,56.0,25,disagree,1,0,10,0,15,0,1,1,5,outgroup,0,3,red,60,70,70,60,60,70,30,0.0,1.0,0.0,0.0,0.05555555555555555,0,47,0.0,0.0,1.0,0.0,1
13,42.0,47.0,10,agree,4,1,80,1,60,1,1,1,-20,ingroup,0,3,red,60,70,70,60,60,70,30,1.0,1.0,1.0,1.0,-0.25,1,47,1.0,1.0,1.0,1.0,1
13,71.0,67.0,50,agree,1,1,10,1,20,0,0,0,10,outgroup,0,3,red,60,70,70,60,60,70,30,0.5,0.6667,0.0,0.0,0.1111111111111111,2,47,0.0,0.5,0.6667,0.0,1
13,67.0,63.0,25,agree,4,1,10,1,10,0,0,0,0,ingroup,0,3,red,60,70,70,60,60,70,30,1.0,0.5,0.5,0.5,0.0,3,47,0.5,1.0,0.5,0.5,1
13,56.0,52.0,25,disagree,4,0,10,1,10,0,1,0,0,ingroup,1,3,red,60,70,70,60,60,70,30,0.6667,0.4,0.3333,0.3333,0.0,4,47,0.3333,0.6667,0.4,0.3333,1
